2,3,1.0000000775881806e-08,0.8051116104367145,2.292435519258627e-15,25.914907890730518,0.28028368213182037,8.790612540788021e-16,nan
2,4,157.20236016130792,0.9537077217546551,0.0004560276653686328,64.08834543429403,0.024582979176440173,0.00041875638968920305,0.0005003809370597803
2,5,2.513644136915933e-08,0.14336590522265405,2.3471277799257947e-85,47289.83742975128,0.2914051734630811,4.209377163852911e-88,nan
2,6,1495.8558793162,0.9999999999999999,0.0029701964884813418,539.803184346882,0.03836421220667521,0.0027485811713081564,0.003230683204510516
2,7,86.83635946482796,0.980317759097823,0.00020378458217356723,34.159634403654216,0.010303731504988962,0.00019662206122786257,0.00021148293208182977
2,8,1.0017733873964191e-08,0.999999999999944,9.408036069924744e-13,72.00781910367276,0.41621641296312617,4.14819950425247e-13,nan
2,9,289.6414173218442,0.9789100505310474,0.00035085637147412563,92.0008541551583,0.014513701933646697,0.0003336371004327055,0.00036992786977823526
3,0,305.9346592697096,0.8446720729508196,0.00020312060068956652,614.7609959854609,0.04356414773282891,0.0001774266672333355,0.00023663257151549698
3,1,1.3827047807683973e-08,0.9999999999999828,6.443725807295214e-14,490.09307709256234,0.14140801670248868,4.5540536273386883e-14,1.1013840722814289e-13
3,2,68.77311560158098,0.8305069722855896,0.00018302676254975284,774.0730907753604,0.23277239368049557,0.00010084385338671943,0.0006274256889765281
3,3,12.920735520936597,0.8530842474500171,2.866127353144681e-05,159.5958457518968,0.048762846713537776,2.46828479692416e-05,3.401693345862527e-05
3,4,3.246409014717673e-06,0.7251181497372046,1.474636255957709e-14,291.4875255846639,0.1265577772145038,9.925589711683584e-15,2.5750476707609258e-14
3,5,1.004232277424221e-08,0.999999999999409,8.399056723516069e-12,1346.8603050692413,25.72445557847588,1.5113769909379437e-13,nan
3,6,158.74236293720514,0.9708739422203446,0.007335701882535645,72.40735221646798,0.07694209308589707,0.006431218757030882,0.008530519776482623
3,7,1.0032193781935637e-08,0.9999999999999788,5.114423386797124e-13,58.17693790198061,0.2775026247810057,2.61484582607774e-13,1.1602003902962049e-11
3,8,1.0000262722675187e-08,0.9360661563894479,9.124543581920584e-13,68.48847835331466,4.284191440369579,4.1472803453892155e-14,nan
3,9,21.38405253886038,0.8873611445439171,0.0007756423301799993,39.13495022890919,0.10801618582021548,0.0005771263343595946,0.001159300067929116
3,10,5.135259189665184e-08,0.9999999999981156,5.209312638892572e-13,57.90487569134936,0.06642604955730791,4.215804946347883e-13,6.815462466782752e-13
3,11,33.270866875516354,0.9999999999999999,0.0006473251744198702,37.879934578421356,0.08193728740294413,0.0005021540968418193,0.0009105670880205207
3,12,34.8612060522994,0.8333566980842819,4.652518752039822e-05,285.00810967796616,0.05494856916127636,3.924579651128487e-05,5.673095386819384e-05
4,0,nan,nan,nan,nan,nan,nan,nan
4,1,1.7406827738156523e-08,0.9999999999999629,3.158966484955759e-13,213.1620743813388,0.2341927608778893,1.8460004956576107e-13,1.0940105429236753e-12
4,2,nan,nan,nan,nan,nan,nan,nan
4,3,1.0010320317481572e-08,0.8734869983468762,1.2616483981444323e-15,733.0513414360656,0.1341622817010918,9.300753723560977e-16,1.914088793537208e-15
4,4,1.058897818485237e-08,0.999999999998512,4.0920420339768e-10,inf,inf,0.0,0.0
4,5,1.3952822795825103e-08,0.999999999984503,8.880116747119036e-14,179.34288880547618,0.08719869143123679,6.934187245316501e-14,1.2344268370004285e-13
4,6,nan,nan,nan,nan,nan,nan,nan
4,7,1.0003228079383485e-08,0.9149105711407597,2.053873252640417e-15,236.2587211408911,0.03866143305546104,1.8168728231676617e-15,2.358086958870083e-15
